title,label
Областное агентство строительного надзора требовала наказать строителей за невыполнение,0
Такие хитрые схемы процветают на строительном рынке Ставрополя,0
"Губернатор резюмировал, что срок сдачи дома — сентябрь",0
Выявили их во время проверки еще в ноябре 2017 года.,0
Это необходимо для дальнейшей передачи земли подрядной организации.,0
"По словам Алексея Текслера, область окажет финансовую поддержку для",0
Компания Дарья Гоголева потребовала от компании неустойку за срыв сроков,0
Котровский выступил в ходе форума РБК «Недвижимость в России»,0
"По области в целом падения строительства жилья не было и, я",0
Мера пресечения в отношении главы строительной компании пока не избиралась,0
Среди обманутых дольщиков «АртСтройТехно» есть дважды обман,0
Что станет миной замедленного действия?,0
Что станет миной замедленного действия?,0
Росреестр уведомил компанию о запрете на регистрацию новых ДДУ,0
"В 2014 году был заключен контракт на 84,4 млрд руб.",0
Снижение размера неустойки не должно вести к необоснованному о,0
"В ближайшие дни ожидаем поставку плитки, обоев,",0
Количество обманутых дольщиков в этих объектах составляло 5001 человек,0
В Парголово под запрет на регистрацию новых ДДУ попал одноименный,0
В Петербурге задержали главу строительной компании «Норманн» Виктора Смир,0
Волгоградский УФАС квалифицировал случаи злоупотребления доминирующим положением в,0
На первом месте стоят требования обеспечить легитимность прихода нового,0
В БН сообщил директор департамента недвижимости ЦДС Сергей Терентьев.,0
Сдача этих домов в эксплуатацию запланирована на осень 2019 года,0
В департаменте строительства звучит так: «завершение процедуры установления границ,0
"Сейчас мы попали в ту же ситуацию, что и дольщики ЖК",0
"Сразу хочу отметить, что это человек приходил к нам еще полгода",0
Ответчик должен представить доказательства явной несоразмерности неустойки по,0
С ООО «Даль-Балтикстрой» стали расторгать контракт,0
На сегодняшний день готовность составляет 28 процентов.,0
Арбитражный суд Пензенской области рассмотрит спор двух хозяйствующих субъектов,0
Что получают новые застройщики за работу на проблемных объектах?,0
"Это где-то 500-600 миллионов - это те, которые могут",0
"Это где-то 500-600 миллионов - это те, которые могут",0
Средства на строительство объектов выделили региональный и федеральный бюджет,0
"Шеховцов: «Корректируем на 60 млн рублей», – Шеховцов",0
Квартира должна быть сдана по договору в срок,0
В Липецке ведутся активные переговоры с одним из липецких за,0
ЛК-60 «Сибирь» и «Урал» перенесли на два года,0
"Квартира No 10 готова, осталось подключить лифт, доделать вентиля",0
Региональные власти принимают меры по решению проблем обманутых дольщиков,0
«Атомфлот» и Балтзавод подписали контракт на «Арктику»,0
И напоследок осталось выяснить финансовое положение самого застройщика.,0
У нас три-четыре вагона застряли в Подмосковье на месяц,0
В здании на участке с кадастровым номером 50:21:0000,0
ГК «Город» начал строительство в 2010 году,0
Законодательство загоняет застройщиков в тупик,0
"Октябрьский районный суд обязал АО ""Ростовское"" возместить уще",0
"Борисов не исключил, что ППК Минобороны может стать подрядчиком",0
"""У властей задача – не допустить социальных перекосов""",0
Строительство всех 13 домов второй очереди уже идёт.,0
В Костроме утвержден проект межевания территории микрорайона Венеция,0
"Проверяющие из агентства строительного надзора обнаружили, что застрой",0
В какой стадии находится этот дом?,0
В результате чего приходится приостанавливать работы и дорабатывать проектно,0
В региональном министерстве строительства провели совещание с дольщиками,0
Строительство ЖК «Андерсен» ведется по адресу: поселение Десен,0
Врио первого заместителя директора Спецстроя Александр Мордовец сообщил о,0
Владимир Путин поручил составить «дорожную карту» по строительству и в,0
"Оказалось, у застройщика нет средств.",0
"Оказалось, у застройщика нет средств.",0
"Звучит цифра в три с лишним тысячи человек, которые не могу",0
"В Приморском районе ""Спектру"" запретили заключать новые ДДУ",0
В ближайшее время будут внесены изменения в планы закупок,0
"В итоге, выручка от продажи должна составить 731 млн",0
"Глава региона подчеркнул, что ключевая цель ЖСК заключается в создании",0
На месте ЖК «Прибалтийский» достроили детский сад на 200,0
"В МУП «Пензгорстройзаказчик» заявили, что сумма начислен",0
Инвестор может пересмотреть сумму будущих субсидий на компенсацию процентов,0
Сколько обманутых дольщиков в регионе не ограничивается?,0
"Два дома планировалось сдать в этом году, один — в 2019 м",0
Еще одна точка постоянного притяжения проблем – ЖК «Зеленые,0
Еще одна точка постоянного притяжения проблем – ЖК «Зеленые,0
Найти подрядчика планируют к концу следующего месяца,0
Первый из 3-х комплексов СПГ в Ленинградской области запустят в феврал,0
"На этой неделе станет известен подрядчик, который будет строить",0
Уголовное дело против 42-летнего начальника отдела строительного надзора,0
Уголовное дело против 42-летнего начальника отдела строительного надзора,0
Алиханов продолжил давление на подрядчика,0
Перенос сроков ввода Богучанской ГЭС главе РУСАЛа Олегу,0
Проверить данные по количеству реализованного жилья поможет портал Росреестра,0
"Кроме того, фирма должна подрядчикам, работникам и",0
"В случае, если теорию Низовского посчитают неверной, его",0
"В случае, если теорию Низовского посчитают неверной, его",0
Кто засветился в кредиторской задолженности?,0
"На достройку тридцать второго, шестнадцатого и пятого кварталов",0
"На достройку тридцать второго, шестнадцатого и пятого кварталов",0
«АртСтройТехно» получил третий земельный участок,0
Что такое реестр дольщиков?,0
ЛИК создал дополнительные предпосылки к коллапсу на рынке жилья,0
Изначально сдача объекта была запланирована на 2011 год.,0
В микрорайоне «Любимов» построено 10 многоквартирных домов,0
Через пять лет против братьев-основателей ГК «Город» возбуд,0
"По данным застройщика, соответствующие уведомления были разосланы.",0
Антимонополисты приводят несколько громких дел в сфере контроля монополистической,0
В июне 2014 года изменения в закон были рассмотрены Заксобранием,0
Судзавод потребовал от дизелестроительного предприятия 513 млн руб за задержку,0
"Также отмечается, что часть домов не начали строить и продавать.",0
Какие процедуры должны были завершиться в 2018 году?,0
В ЖК «Щегловская усадьба» планировали построить 16 домов,0
"Застройщик также присутствовал на встрече, он выразил готовность вести оперативн",0
"Застройщик также присутствовал на встрече, он выразил готовность вести оперативн",0
Мэри планирует предоставить детям-сиротам 108 квартир,0
"Жилые кварталы планируют строить на средства, вырученные в результате долгосроч",0
"Жилые кварталы планируют строить на средства, вырученные в результате долгосроч",0
В качестве отчетов о строительстве представители компании выкладывают постановочные снимки,0
В Башкортостане и Ингушетии введено пять перинатальных,0
"В доме нет коммуникаций, — рассказывает дольщик ЖК «Радуга»",0
Для указанных проектов была согласована высота зданий 6-18 метров.,0
Нормативный срок строительства дома – 18 месяцев.,0
"По данным дольщика, два других дома начнут достраивать только",0
По одному из проектов Госкомиссия не приняла дом из-за качества выполненной,0
По одному из проектов Госкомиссия не приняла дом из-за качества выполненной,0
«Райка» готова к 2-ой очереди ЖК «Райки»,0
Связаться с представителями МУП «Пензгорстройзаказчик» не удалось,0
На средства одних дольщиков дом не построишь.,0
"Второй дом продадут, а средства направят на погашение затрат доль",0
Это один из механизмов восстановления прав обманутых дольщиков.,0
В результате раздела имущества и встречных исков владельцев «Э,0
До конца года дом будет сдан.,0
Их дольщики должны справиться с новосельем уже в 2019 году,0
Их дольщики должны справиться с новосельем уже в 2019 году,0
В Пензе вновь посетили микрорайон Заря,0
"Не получив обещанное жилье к установленным датам, дольщики жал",0
Осенью 2018 года региональный минстрой проверял стройку.,0
ООО «Пензенский строитель» занимается достройкой ЖК «Маяковский,0
"Москва» (ИНН 7714898390), зарегистрированное 21.02.2013 г.",0
"«Возможно, он потратил средства на иные нужды»",0
"Позже эти сроки переносились ещё и ещё, последний раз",0
Он приобрел однокомнатную квартиру,0
Именно этим больше всего возмущались обманутые дольщики.,0
Объемы возводящейся недвижимости в Москве бьют рекорды,0
"Договоры долевого участия были заключены как на квартиры, так и",0
Строительство на данном объекте ведется очень медленно.,0
"Глава ""Аквилон-Инвест"" Александр Рогатых поддерживает введение поправок",0
Сейчас следователи устанавливают всех пострадавших дольщиков для при,0
ООО «Вега» зарегистрировано в ноябре 2009 года.,0
Полную реконструкцию расположенного в Пушкине особняка XIX века реализует,0
Смирнова задержали в Уголовно-процессуальном кодексу РФ,0
"В планах — завершить утепление фасада, возвести встроенно-пристроен",0
"У второго дома коробка готова, идет обшивка фасадов.",0
Сейчас все обманутые ГК «Город» дольщики исключены из Ре,0
Сроки запуска совместной российско-европейской миссии ExoMar,0
Недальновидные управленческие решения были приняты менеджментом этих,0
"В итоге, стройка встала.",0
"В итоге, стройка встала.",0
Администрация области приняла дорожную карту по действиям по проблемным объектам,0
Однако дольщики уже обили все известные им пороги,0
Когда планируется достроить проблемные объекты?,0
С помощью губернатора стало возможно решение проблемы с подачи Игоря Василь,0
Мы не первый раз видим это на рынке.,0
В исторической части Кирова велось строительство элитного 16-этажного дома,0
ЖК «Ленинский парк» состоит из семи жилых домов на 2 644,0
Сдан лишь один из трех домов.,0
Квартиры до середины 2017 г. продавались слишком медленно.,0
Датское энергетическое агентство рассматривает третий вариант прохождения газопровода,0
"Строительство началось в 2013 году, в 2019 году комплекс полностью введен в эксплуатацию",0
Квартстрой перенёс сроки сдачи долгостроев в Нижнем Новгороде,0
«АртСтройТехно» обманула дольщиков на сумму более 740,0
"Сейчас уже понятно, что она этого не сделает даже летом 2020",0
«Первый квартал» от Брусники стал последним на территории Московской области,0
А когда подрядчики сами предлагают подать на них в суд?,0
"По-моему, власти бумерангом получат еще больше недостроенного жилья",0
Задержка составит ровно год.,0
Первый иск по просрочке уже принят к рассмотрению Засвияжским,0
В Сети появилось видео слива отходов рядом с Северным кладбищем,0
Достройка жилых домов должна быть выполнена на высоком уровне,0
В Липецкой области идет судебное разбирательство в Арбитражном,0
"Он отметил, что Сахалинская ГРЭС-2 заработает в 2019 году",0
"""Озон"" не ответит за снятие бобслеистки с Олимпиады",0
"«Если хотите попасть на лохотрон, то это компания МИЦ».",0
"«Если хотите попасть на лохотрон, то это компания МИЦ».",0
"В областном правительстве прокомментировали ситуацию с ЖК ""Окский",0
"В областном правительстве прокомментировали ситуацию с ЖК ""Окский",0
"МКД на Кирпичной, 65 планируют закончить в конце 2023 года",0
"Закон о защите прав потребителей применяется в части, не урегулированной специальными",0
Об этом Znak.com сообщили сразу несколько источников.,0
Окончательным сроком ввода объекта в строй называли октябрь 2019 года,0
На заседании облдумы депутат Екатерина Семенова зачитал официальное обращение жил,0
На заседании облдумы депутат Екатерина Семенова зачитал официальное обращение жил,0
Они зарегистрировали на подконтрольные им юридические лица почти тысячу квартир,0
"Однако, аналитики отмечают, что риски новых банкротств пока незначительн",0
"Пока строили дома, они подросли до головной боли правительства.",0
"Пока строили дома, они подросли до головной боли правительства.",0
Основанием по всем объектам - просрочка передачи дольщикам квартир,0
У застройщика «Эксстроймаш» пять жилых домов,0
До суда доходит только 10 % от обманутых дольщиков,0
"Когда цены поползли вниз, некоторые застройщики оказались к",0
Киров: многоквартирный жилой дом по адресу: г. Киров ул.,0
Некоторые из попавших в реестр компаний такие переговоры ведут в,0
Однако работы не завершены до сих пор.,0
Первый - работу может закончить другой застройщик.,0
Проверенные отзывы о данной компании ищите только на сайтах,0
У 450 дольщиков – «правильные» договора,0
"Утверждать о том, что такие неустойки обанкротят за",0
"«Я предполагаю, что истец не может поступить иначе»",0
"Лэмпард отметил, что его подопечным не повезло",0
За последную неделю дольщики подали на компанию 28 исков.,0
Участились случаи незаконного уменьшения судами неустойки,0
Тришин заключил с Гоголевой договор уступки прав,0
Строительство дома No19 на улице Ленина,0
"Неправомерно перекладывать эти риски и все те издержки, которые",0
"В четверг мы выходим с проектом постановления, которым вносим изменения в",0
Уже три переноса 29 корпуса в ЖК Новоград Павлино.,0
ЖК «Морская звезда» - это один жилой дом на 1164 квартир,0
Почти сразу обитатели новых квартир начали сталкиваться с явным строитель,0
Почти сразу обитатели новых квартир начали сталкиваться с явным строитель,0
"Думаю, речь идет как минимум о третьем квартале 2020 года",0
"Оказалось, что данные на ЕРЗ не точны.",0
«Роскосмос» обсуждал условия проведения работ на объекте,0
"По данным издания, информация об увеличении финансирования содержится в дополнительном соглашени",0
"Этот миллион квадратных метров состоит из коттеджных поселков, индивидуального строительств",0
В Пензенской области три земельных участка сформированы и внесены в,0
Их реализация идет с задержкой.,0
Вручение ключей от квартир в достроенном доме состоялось 4 октября,0
Его реализация идет без задержки.,0
Из Пензенской области выделялось 58 млн руб.,0
Стоимость работ на мосту — почти 43 миллиона рублей,0
Руководство Кировского завода обвиняет Кировский завод в срыве поставок комплектующих,0
По контракту сдача пятого этажа намечена на сентябрь,0
"Основная причина, которая привела к большому числу обманутых",0
Монтаж фасада начнется после 17 июля,0
С чем связаны такие промедления в строительстве?,0
Медведев озвучил данные на заседании президиума совета по стратег,0
Компания «Автодор» выступила заказчиком со стороны государства.,0
"В поселке Шушары – ЖК ""Ленсоветовский"" на Новгородском просп",0
Сколько будет переселено аварийные квартиры?,0
В городском дворце культуры Алексей Текслер встретился с местными ж,0
С банковского счета строительной организации списываются денежные средства,0
"В любом случае, я направлю свой запрос в Госстройнадзор.",0
«Ситуация ухудшается»: жильцы дома просят его снести,0
Однако и этот срок был сорван.,0
"Учитывая, что в продаже числится гораздо меньше квартир, вероятно",0
"Финансовых средств от дольщиков, как мы уже выяснили, тоже",0
Они кормят нас «завтраками» с января этого года.,0
Hyatt планировали сдать через три года,0
На устранение дефектов и последствий ее работы уходит дополнительное время,0
Новый срок — конец сентября.,0
Строительство еще идет.,0
Открытие супермаркета в Ocean Mall не откладывается,0
Строительство терминала ведется с 2017 года по поручению Владимира Путина.,0
По всем трем объектам заключены соглашения о завершении строительства объектов,0
Сдать его должны были еще в октябре прошлого года.,0
"Кроме того, конкуренты смогут разместить на новых предприятиях мощности",0
«Экстроймашевские» дома остаются в микрорайоне «Европейский».,0
«URA» сообщил об этом источник в правоохранительных органах региона,0
"ООО ""БАУИНВЕСТ"", ООО ""Бизнес-Инвест"", ООО ""Дел",0
"Если центр, то это около 42 тыс. рублей.",0
В Znak подтвердили эту информацию.,0
"«Единственное, суд может серьезно сократить сумму взыскиваемых средств",0
"Ни ответчик, ни его представитель не принимали участие в судеб",0
"Но эти объекты и, соответственно, люди, купившие в них квартиры",0
«МК» - «Югра»: решение суда не вступило в законную,0
«Москва» сможет собрать необходимую сумму для возведения первой очере,0
Поездка в Пермь была организована по поручению президента России в П,0
В настоящее время документы по строительству данного объекта рассматриваются нескольк,0
"На Тюльпановой,10 и на всех остальных очередях жил",0
"«Состояние дома вызывает опасение», — отметил Виктор Кувайцев.",0
Вторые энергоблоки планируют вывести на номинальную мощность до конца,0
"Здесь меньше болевых точек, чем в других регионах",0
«Стоимость строительства этого уникального медицинского объекта закреплена в со,0
«Пушкаревский» возводит ООО «Стройград»,0
Дом должен был быть сдан до 31 марта 2016 года,0
Оставшаяся доля принадлежит инвестиционной организации ООО МПФ «Золотые Клю,0
По этой цене была разовая акция с целью собрать средства для до,0
При этом используется механизм выделения застройщиков земельных участков.,0
«Против Копайгоры возбуждено уголовное дело по части четвертой 159,0
«Карповке» сообщили об этом в администрации Ленинградской области,0
"Они готовы по 35 тыс. кв. м каждый, у одного готов",0
Еще хуже складываются дела на втором объеме ЖК Традиция.,0
"Строительством занималось ООО «Престижъ», которое с 2013 года находится",0
"Строительством занималось ООО «Престижъ», которое с 2013 года находится",0
С весны работы здесь продолжаются уже новым подрядчиком.,0
Эта информация очень удивила руководство компании.,0
"Признаться, глядя на стройку в это верится.",0
Застройщик ЖК «Первый квартал» выступает застройщиком,0
"Выручка компании по итогам 2017 года составила 87,1 млн рублей",0
В рейтинге «ТОП застройщиков РФ» уточнение сроков указано у крупн,0
Всё обошлось в 28 млн рублей на два дома.,0
"Я был в других подъездах, прошёл с первого по последний этаж",0
Квартиру в срок не получила женщина,0
Упали ли они в сравнении с предыдущим годом?,0
"По условиям техприсоединения комплекс зданий подключается к водопроводу, тепло-",0
"В материалах дела отсутствуют сведения, подтверждающие снижение размера подлежащей",0
С января на апрель-май 2009 года.,0
"Надеемся, что это произойдет в ближайшие полтора месяца.",0
К ходу работ на втором корпусе стройки возникало немало вопросов.,0
"«Задержка ввода на 2-3 месяца, как правило, не является",0
Эксперт: Степень готовности дома No 1 в жилом комплексе на улице 8,0
На площадку дома по ул. Агрономическая в марте подана электроэнергия,0
"За строительство 17 отвечали регионы, 15 — госкорпорация «Ростех»",0
Власть применила дополнительную санкцию в виде взыскания исполнительского сбора,0
Что нужно делать застройщикам?,0
«Стройинтерсервис» - застройщик жилого дома в Саратове,0
Компания необоснованно прерывала поставки газа в отношении коммунальных операторов,0
Навигация на Севморпути в начале 2020-х годов зависит от,0
ООО «Брусника».,0
Мной направлено обращение в прокуратуру,0
В первом полугодии завершилось строительство 7 деловых центров,0
Школа должна была работать уже в августе,0
Дом обещают ввести в эксплуатацию на следующей неделе,0
"На доме No 6 готова коробка, витражи готовы на 50%, лифты",0
Первый корпус комплекса и вправду был сдан.,0
"На подлог еще конь не валялся, а вы снова идете",0
Дома No 9 и No 8 остаются проблемными.,0
Александр Гуцан дал высокую оценку динамике развития Калининградской области.,0
ЖК «Прибалтийский» состоит из пяти жилых домов на 2148 квартир,0
Однако оба варианта имеют длительный срок.,0
В соседнем доме уже больше года задержка.,0
В соседнем доме уже больше года задержка.,0
"Стоимость контракта составила 170,59 млн руб.",0
Это одна из причин переноса в ограничении максимальной высотности производственных объектов,0
"Фото с отделкой на сайте будут появляться, как только работы начнутся",0
Проект предусматривает строительство многоуровневых подземных стоянок и благо,0
Первая очередь – дом No1,0
"Оно и понятно, здесь живет половина населения области.",0
На каждое из них будут приглашаться дольщики.,0
На каждое из них будут приглашаться дольщики.,0
Стоимость завершения строительства жилого комплекса оценивается в 3 миллиарда рублей,0
Стоимость завершения строительства жилого комплекса оценивается в 3 миллиарда рублей,0
Причина — задержка изготовления паротурбинной установки на Кировском заводе,0
Из-за нехватки денег сроки были нарушены.,0
Стоимость коттеджа соизмерима с ценой квартиры в городской черте,0
"Ссылаются, что очень много объектов.",0
"Ссылаются, что очень много объектов.",0
Директор не выполнил своих обязательств.,0
Все квартиры в одинаковом состоянии — нет даже намёка на отделочные,0
"В декабре, ни в январе, ни в феврале,",0
Никто ничего в проектной документации не меняет.,0
Ульяновские застройщики могут стать банкротами,0
"Мы строим в микрорайонах школы, детсады, другие общественные сооружени",0
В Красном море заброшенное и ветшающее судно грозит экологической катастроф,0
В доме No2 (блок В) ситуация менее вдохновляющая.,0
"А теперь главные нюансы, которые помогут понять, в чем",0
"В Березниках признаны аварийными 123 дома, в переселении нуждаются порядка",0
Количество обманутых дольщиков составляло 5001 человек.,0
На сайте нет возможности подбора квартир.,0
Валерия Татарова: бывший депутат гордумы Ставрополя сидит в изолятор,0
"К проблемным отнесли ЖК ""Трио"" (ЗАО ""Петрот",0
Источник: пресс-служба губернатора Пермского края,0
Ввод в эксплуатацию планируется к весне 2020 года,0
«ДомСтрой» и «Фирма Челябстройподрядчик»,0
Все это может затянуться на год.,0
Это еще больше усугубило ситуацию на рынке.,0
Мы связались с «должниками» и попросили прокомментировать данные в,0
В Госдуме о строительстве и строительстве построили новые объекты.,0
"Управление Росреестра, правоохранительные органы, управление Ставропольского края",0
"Он является жестким, и любая просрочка недопустима.",0
Торговый и Доковый мосты закрывают на капитальный ремонт,0
Островский потребовал привлечь к ответственности виновных в промедлении строительств,0
В ГК не удалось получить комментарий представителя ГК.,0
"Это не значит, что жилой комплекс не сложный.",0
"Это не значит, что жилой комплекс не сложный.",0
"Я думаю, что мы сможем достроить этот дом быстрее.",0
В Югре подтвердили информацию о возбуждении уголовного дела,0
Иногда привлекаются дополнительные источники финансирования.,0
"Челябинцы ждут квартир на Чаадаева, 79, Победы, 48",0
За шесть лет был решен вопрос по 11 «проблемным» объектам,0
Дом No 2 сдан в эксплуатацию,0
Стоимость квартиры в центре города составляла 60 тыс. рублей за 1 кв.,0
Суд вправе уменьшить неустойку,0
"Сейчас в эксплуатацию введены все 15 центров, генподрядчиком котор",0
Ирина Лосинская получила девять и шесть лет,0
"Я не готов говорить, что стало причиной задержек.",0
«Маяковский» — 75% готовности.,0
"Это история, о которой мне рассказывали строители.",0
"На заседании представитель истца поддержал заявленные требования, представитель",0
Проблемный дом в посёлке.,0
"Новостройка рассчитана на 1076 квартир, большинство из которых — однокомнатные",0
Тогда чиновники выявили нарушения в жилом комплексе,0
"Обязательства свои не выполняют, - девушка в отзыве на портале",0
"Обязательства свои не выполняют, - девушка в отзыве на портале",0
В июне мы введём объект.,0
"Проблемные объекты, о которых мы говорили, составляют около",0
"Возможно, из-за этой рокировки работы на всех стройках компании",0
"Нашли нового, с которым уже подписали договор.",0
К 2016 году должно быть построено 32 центра.,0
А также провести «первоочередные мероприятия по обеспечению безопасности проживающих,0
А также провести «первоочередные мероприятия по обеспечению безопасности проживающих,0
"Девелоперы заявили, что сложности возникли из-за приказа Минкульта",0
Он возглавляет партийную рабочую группу по проблеме обманутых,0
Уголовное дело в отношении Руслана Ванчуговых рассмотрит Приморский районный,0
(Определение Верховного Суда РФ от 20.10.2015 N 14-КГ15,0
У застройщика их семьи.,0
Сколько граждан пострадали от кризиса или недобросовестности застройщиков?,0
Что является учредителем первого муниципального управления?,0
"Больше всего объектов подпавших под поправки возводит ""Дальпитер",0
Насколько этот срок реален?,0
Подозреваемый руководил отделом по надзору ГАСН и провел вы,0
Подозреваемый руководил отделом по надзору ГАСН и провел вы,0
Александр Пушилин никогда не работал на стройке,0
Застройщики сейчас охотно занимаются индивидуальным строительством,0
На премьерном этапе застройщик возвел монолитный дом высотой 12,0
ИТАР-ТАСС: строительство Петербурга в Петербурге закончилось.,0
В рамках этой программы планируется выполнить переселение аварийных домов,0
"«Москва» в проектных декларациях и последующих редакциях, присутствующих в",0
"""Интерфакс"" сообщил об этом в пресс-службе компании.",0
Он рассказал об этом в ходе инспекционной поездки в Березники,0
В пресс-службе УМВД ХМАО попросили направить официальный запрос,0
"Проблемным были признаны 1, 4-й и 5-й корпуса ЖК """,0
Около 500 домов остались без газа в Краснодаре - более чем на су,0
В Пензенской области сойдутся два структурных подразделения мэрии,0
Цена участков сопоставима с затратами инвесторов.,0
Не связана ли эта «смена» с мнением самих подрядчиков?,0
Порядка 2 тысяч семей попали в трудную ситуацию,0
Порядка 2 тысяч семей попали в трудную ситуацию,0
«Отсутствует научная организация труда».,0
В 2016 году данный показатель составил 328 человек.,0
